Age,Gender,MaritalStatus,IncomeLevel,TotalAmountSpent,TransactionCount,ServiceInteractionCount,UnresolvedIssues,ChurnStatus,HighServiceIssueFlag,AvgTransactionValue
1.689105836194786,M,Divorced,High,-0.7591429046738813,-1.1736535911000565,1.223521960580991,0.35140128915824353,0,1,1.3175273471149194
-0.6082828968257524,M,Divorced,Low,-0.21472571275487065,-0.02075222459705415,1.223521960580991,-1.5078647910441039,0,0,-0.3415285913036726
1.689105836194786,F,Married,High,-0.05629069218545658,-0.02075222459705415,0.0,0.35140128915824353,0,1,-0.04667046770744943
-1.3303193557750645,M,Divorced,High,-0.7830652923556174,-1.1736535911000565,-1.223521960580991,-1.5078647910441039,1,0,1.206224455897638
-0.6739225749120535,M,Widowed,High,0.8389430321127168,1.5164495974069492,1.223521960580991,0.35140128915824353,0,1,-0.49420136802209963
1.4265471238495815,M,Married,Low,-0.6600126481308777,-0.7893531355990558,-1.223521960580991,0.35140128915824353,0,1,0.1404225915648464
-1.6585177462065699,F,Widowed,Low,0.07379237061619237,0.36354823090394667,-1.223521960580991,-1.5078647910441039,0,0,-0.3598521816622439
-0.47700354065315026,F,Married,Medium,2.5734922381551524,1.5164495974069492,-1.223521960580991,-1.5078647910441039,0,0,1.2991939528021703
0.6388709868139684,F,Married,Low,-0.5312977400041187,-0.7893531355990558,-1.223521960580991,-1.5078647910441039,0,0,0.5396676169882553
-0.08316547213534368,M,Married,Medium,-0.10177844860406902,-0.02075222459705415,0.0,0.35140128915824353,0,1,-0.13132621146908713
1.5578264800221837,F,Widowed,Low,0.4216558562713353,0.7478486864049475,-1.223521960580991,-1.5078647910441039,0,0,-0.29405064226897143
1.689105836194786,F,Married,High,-1.224369678479965,-1.1736535911000565,-1.223521960580991,0.35140128915824353,1,1,-0.8470176675885449
0.24503291829616178,M,Widowed,Medium,-0.9976217467672922,-0.7893531355990558,0.0,0.35140128915824353,0,1,-0.9067657654786826
-0.41136386256684915,M,Single,Low,1.2822116006911142,0.7478486864049475,1.223521960580991,0.35140128915824353,0,1,0.8499147473526856
-0.41136386256684915,F,Widowed,Low,-0.7846637304906372,-0.7893531355990558,-1.223521960580991,0.35140128915824353,0,1,-0.24621734991549546
-0.7395622529983547,F,Widowed,Low,-1.309439097869151,-1.5579540466010575,-1.223521960580991,0.35140128915824353,0,1,0.6505923556872449
0.9014296991591727,F,Married,High,-1.5339654714958642,-1.5579540466010575,0.0,0.35140128915824353,1,1,-1.43870030787611
0.4419519525550651,F,Married,Medium,0.26996678647513983,0.7478486864049475,0.0,0.35140128915824353,0,1,-0.4956959708324924
-1.5928780681202688,M,Divorced,Medium,0.44731214294699084,0.7478486864049475,0.0,0.35140128915824353,0,1,-0.2599448865715876
-1.06776064342986,F,Single,Medium,-0.8474362925048868,-0.7893531355990558,0.0,0.35140128915824353,0,1,-0.4409238798894032
0.4419519525550651,F,Single,Low,0.3353266508943791,-0.40505268009805495,1.223521960580991,2.210667369360591,0,1,1.6367510979730908
0.376312274468764,M,Divorced,Medium,-0.9715455314290464,-0.7893531355990558,0.0,0.35140128915824353,1,1,-0.8258831435106695
-1.002120965343559,M,Widowed,Medium,-1.1728539138403036,-1.5579540466010575,0.0,0.35140128915824353,0,1,1.92156296966669
-0.14880515022164478,F,Widowed,Low,-0.015896264061483287,0.7478486864049475,0.0,0.35140128915824353,0,1,-0.8757032371904107
0.6388709868139684,F,Married,Low,-1.0916315828438767,-1.1736535911000565,1.223521960580991,-1.5078647910441039,0,0,-0.2294315797979774
-0.9364812872572579,F,Single,Low,-0.18656340018956533,-0.02075222459705415,0.0,0.35140128915824353,0,1,-0.28911665226840016
1.6234661581084848,F,Married,Low,0.2389327037011551,-0.02075222459705415,0.0,0.35140128915824353,0,1,0.5027599312029551
0.1793932402098607,F,Divorced,High,-0.9066733261018471,-0.7893531355990558,-1.223521960580991,0.35140128915824353,0,1,-0.6246639868328433
0.5732313087276673,M,Single,High,1.2851781935010238,0.36354823090394667,1.223521960580991,2.210667369360591,0,1,1.5188725546321764
-1.6585177462065699,M,Married,Medium,-1.3201540518081394,-0.7893531355990558,0.0,0.35140128915824353,0,1,-1.9071892610934333
-1.6585177462065699,F,Single,High,-0.6583193873946278,-0.40505268009805495,1.223521960580991,0.35140128915824353,0,1,-0.6748007082163922
0.7045106649002695,M,Single,Low,-0.7966520165032851,-0.7893531355990558,-1.223521960580991,-1.5078647910441039,1,0,-0.28340234754754257
-1.3303193557750645,F,Married,High,-0.578519395416651,-0.40505268009805495,1.223521960580991,-1.5078647910441039,0,0,-0.4891593344448731
0.8357900210728716,M,Married,Low,1.2706703355128361,1.5164495974069492,0.0,0.35140128915824353,0,1,-0.047827334300445945
0.9670693772454738,F,Single,High,-0.4089088539879887,-0.7893531355990558,0.0,0.35140128915824353,0,1,0.9192907284069564
-0.5426432187394513,F,Divorced,Low,0.12572806391844343,-0.02075222459705415,0.0,0.35140128915824353,0,1,0.2920785581785326
-0.6739225749120535,M,Widowed,Medium,0.19240189866901253,1.1321491419059484,0.0,0.35140128915824353,0,1,-0.9159832331120507
-1.3959590338613654,F,Single,Medium,-0.7657804867599802,-0.40505268009805495,1.223521960580991,-1.5078647910441039,0,0,-0.9247910355172685
1.0327090553317748,F,Divorced,High,-0.5155571881999413,-0.40505268009805495,1.223521960580991,2.210667369360591,1,1,-0.3426882590264349
1.098348733418076,F,Single,Low,-0.3095889522425251,-0.40505268009805495,-1.223521960580991,-1.5078647910441039,0,0,0.13646249435939953
0.376312274468764,F,Married,Medium,1.6077917750572106,0.7478486864049475,0.0,0.35140128915824353,0,1,1.282719308169279
-1.5928780681202688,F,Divorced,Low,-1.0735069199230598,-0.7893531355990558,1.223521960580991,0.35140128915824353,1,1,-1.1421446996422202
-1.5928780681202688,F,Divorced,High,-0.2528714906211042,0.36354823090394667,1.223521960580991,0.35140128915824353,1,1,-0.8664715138073449
0.9014296991591727,M,Single,Low,1.3371951633186148,1.5164495974069492,-1.223521960580991,-1.5078647910441039,1,0,0.020954407082222386
1.0327090553317748,M,Widowed,Low,1.1063292214953828,1.1321491419059484,-1.223521960580991,-1.5078647910441039,0,0,0.14706652122650468
0.6388709868139684,F,Single,High,-0.6733826349043054,-0.40505268009805495,-1.223521960580991,-1.5078647910441039,1,0,-0.7098428415781185
0.8357900210728716,F,Widowed,Medium,-0.5190249861877807,-0.40505268009805495,1.223521960580991,0.35140128915824353,1,1,-0.3507555127499976
-0.9364812872572579,M,Divorced,High,0.7179223007714765,1.1321491419059484,0.0,0.35140128915824353,0,1,-0.30471544364794534
1.3609074457632804,M,Widowed,Low,-0.6098243999084358,-0.7893531355990558,-1.223521960580991,0.35140128915824353,0,1,0.2960953782617241
-0.47700354065315026,M,Married,High,-0.4548165390691913,-0.7893531355990558,-1.223521960580991,-1.5078647910441039,1,0,0.776895296796776
0.1137535621235596,M,Widowed,High,-1.5662728863435091,-1.5579540466010575,0.0,0.35140128915824353,0,1,-1.739331559918258
-1.6585177462065699,F,Widowed,Low,1.2390537710455811,1.1321491419059484,0.0,0.35140128915824353,1,1,0.30144728681921773
-0.7395622529983547,F,Divorced,High,-1.4016066662646958,-1.5579540466010575,0.0,0.35140128915824353,0,1,-0.20705755579903376
0.6388709868139684,M,Widowed,Medium,0.20704521751610006,0.36354823090394667,1.223521960580991,2.210667369360591,0,1,-0.15319183041566106
-0.8708416091709568,M,Divorced,Medium,0.37771235364418243,-0.02075222459705415,0.0,0.35140128915824353,0,1,0.7610381011963979
1.098348733418076,M,Married,High,0.5730062739202801,1.5164495974069492,0.0,0.35140128915824353,0,1,-0.769160265766868
-0.34572418448054804,M,Married,Low,0.5521182094779035,0.7478486864049475,0.0,0.35140128915824353,0,1,-0.1206226944751461
-0.9364812872572579,F,Single,High,0.19609998011698196,-0.02075222459705415,1.223521960580991,0.35140128915824353,0,1,0.42304538034699923
-1.3959590338613654,M,Single,High,-1.1104200039733036,-1.1736535911000565,0.0,0.35140128915824353,0,1,-0.31684783694314705
-1.2646796776887634,M,Single,Medium,0.9277918094652121,0.7478486864049475,0.0,0.35140128915824353,0,1,0.3787727240863927
-1.3959590338613654,M,Married,Medium,-0.050276230050297493,0.36354823090394667,-1.223521960580991,-1.5078647910441039,0,0,-0.5522687880531618
1.4265471238495815,F,Widowed,Low,0.7283256947349949,1.5164495974069492,1.223521960580991,0.35140128915824353,0,1,-0.6085714963321944
-1.4615987119476666,F,Divorced,Low,1.3521771343129527,1.1321491419059484,1.223521960580991,0.35140128915824353,0,1,0.4330286068299087
-0.8708416091709568,F,Married,Low,-0.5675877041034226,-0.02075222459705415,1.223521960580991,-1.5078647910441039,0,0,-0.9982282545695768
0.7045106649002695,M,Widowed,High,-0.20788493938042152,-0.7893531355990558,0.0,0.35140128915824353,0,1,1.5428222141240042
0.9670693772454738,F,Single,High,-0.7989548511045849,-0.7893531355990558,-1.223521960580991,-1.5078647910441039,0,0,-0.2905452284486142
-0.7395622529983547,F,Divorced,High,-1.4971607561327405,-1.5579540466010575,1.223521960580991,2.210667369360591,0,1,-1.0962201771429796
-0.6739225749120535,M,Single,High,-0.9664115648767374,-1.1736535911000565,1.223521960580991,-1.5078647910441039,0,0,0.3531754000505788
-0.34572418448054804,F,Divorced,Low,-0.5056956376720229,-0.02075222459705415,-1.223521960580991,-1.5078647910441039,0,0,-0.8830429974978304
0.6388709868139684,M,Widowed,Low,-0.5111276181139119,-0.02075222459705415,0.0,0.35140128915824353,0,1,-0.8931522748201705
-0.14880515022164478,F,Married,Low,-0.21472571275487065,-0.40505268009805495,1.223521960580991,-1.5078647910441039,1,0,0.3571460014926449
-0.6739225749120535,F,Single,High,-1.0494490713824236,-1.5579540466010575,1.223521960580991,0.35140128915824353,0,1,3.0698861168800935
-0.8052019310846557,M,Married,High,1.0334106411495247,0.36354823090394667,1.223521960580991,0.35140128915824353,0,1,1.1284090710224375
-0.280084506394247,M,Widowed,Low,1.3961341830259955,1.5164495974069492,1.223521960580991,-1.5078647910441039,0,0,0.08189298512253884
1.4921868019358826,F,Widowed,Medium,1.8961337593117036,1.5164495974069492,1.223521960580991,0.35140128915824353,1,1,0.598855488925368
1.5578264800221837,F,Widowed,Low,0.8080579562835216,1.1321491419059484,1.223521960580991,2.210667369360591,0,1,-0.19987265795148568
-1.3303193557750645,M,Married,High,-0.5309997261145387,-0.7893531355990558,1.223521960580991,0.35140128915824353,0,1,0.5405919898107466
1.0327090553317748,F,Married,High,0.373445336588833,0.36354823090394667,0.0,0.35140128915824353,1,1,0.10487625484539755
0.6388709868139684,M,Divorced,Low,-1.0467940385479841,-1.1736535911000565,1.223521960580991,2.210667369360591,1,1,-0.02081744054021918
-1.6585177462065699,M,Married,Medium,0.010328958221552586,0.36354823090394667,1.223521960580991,2.210667369360591,0,1,-0.45827687878435874
0.376312274468764,M,Married,Medium,-0.7370086003296249,-0.7893531355990558,1.223521960580991,-1.5078647910441039,1,0,-0.0984017322097962
-1.3303193557750645,F,Widowed,High,-0.8857717155735805,-1.1736535911000565,-1.223521960580991,0.35140128915824353,1,1,0.7283657236159685
0.31067259638246286,F,Divorced,High,-0.700203884966501,-0.7893531355990558,-1.223521960580991,-1.5078647910441039,0,0,0.01575831136791361
-1.6585177462065699,F,Married,High,0.7679750881350182,0.7478486864049475,-1.223521960580991,0.35140128915824353,0,1,0.16632303785738642
1.5578264800221837,F,Married,Low,1.173368800564982,1.1321491419059484,0.0,0.35140128915824353,0,1,0.22504472176930326
1.6234661581084848,F,Widowed,High,-0.8309913442344296,-0.02075222459705415,0.0,0.35140128915824353,0,1,-1.4884399691154524
0.7045106649002695,M,Married,High,0.3213199980841215,0.7478486864049475,-1.223521960580991,-1.5078647910441039,0,0,-0.4274304376493965
0.5732313087276673,F,Widowed,High,-1.108875750181844,-1.1736535911000565,0.0,0.35140128915824353,0,1,-0.30966293909559894
1.4921868019358826,M,Divorced,Medium,0.4853766442978848,0.36354823090394667,-1.223521960580991,0.35140128915824353,0,1,0.278469269214669
0.24503291829616178,M,Widowed,Medium,1.009528891725459,1.1321491419059484,1.223521960580991,-1.5078647910441039,1,0,0.03447160890505902
-1.4615987119476666,F,Widowed,High,-0.133137637439414,0.36354823090394667,1.223521960580991,0.35140128915824353,0,1,-0.6807776188527301
0.5732313087276673,M,Divorced,Medium,-0.2628820480938127,-0.02075222459705415,1.223521960580991,0.35140128915824353,0,1,-0.4311507381388787
1.098348733418076,F,Single,Medium,2.111083050214188,1.5164495974069492,-1.223521960580991,-1.5078647910441039,1,0,0.8210971244904642
-0.8052019310846557,M,Widowed,Medium,-0.4449820807130528,-0.7893531355990558,1.223521960580991,-1.5078647910441039,1,0,0.8073995999389983
1.4921868019358826,M,Married,Medium,1.3773728540683485,0.7478486864049475,1.223521960580991,-1.5078647910441039,0,0,0.9764157683527507
0.9014296991591727,M,Widowed,Low,-0.7073562183164198,-1.1736535911000565,0.0,0.35140128915824353,0,1,1.5584735266866452
-0.280084506394247,F,Divorced,Medium,1.4303922342417996,1.5164495974069492,0.0,0.35140128915824353,0,1,0.11731327100255713
-1.06776064342986,F,Married,Medium,0.9605462451472269,1.1321491419059484,-1.223521960580991,-1.5078647910441039,0,0,-0.022503370517603934
-1.6585177462065699,F,Divorced,Medium,-0.8627162773888043,-1.1736535911000565,1.223521960580991,0.35140128915824353,1,1,0.8356349879714685
-1.002120965343559,F,Widowed,Medium,-1.3864756883255684,-1.1736535911000565,-1.223521960580991,-1.5078647910441039,0,0,-1.6012428653219588
1.6234661581084848,M,Divorced,Low,-0.968335109073117,-1.1736535911000565,-1.223521960580991,0.35140128915824353,0,1,0.3442257904510015
1.163988411504377,F,Divorced,Low,1.9772206294492298,1.1321491419059484,-1.223521960580991,-1.5078647910441039,0,0,1.1600583359561547
-0.14880515022164478,F,Single,High,0.8301922606277782,1.5164495974069492,0.0,0.35140128915824353,0,1,-0.5032490171634568
-1.5272383900339677,M,Widowed,Medium,-0.5022955701136335,-0.40505268009805495,-1.223521960580991,-1.5078647910441039,0,0,-0.3118373160757782
0.5732313087276673,M,Widowed,Medium,0.41045324324030685,0.36354823090394667,-1.223521960580991,0.35140128915824353,0,1,0.1622714037328294
0.6388709868139684,F,Widowed,High,-1.1179922659858126,-1.1736535911000565,0.0,0.35140128915824353,0,1,-0.3520790465640195
0.31067259638246286,M,Widowed,Low,-1.1476446479990177,-1.1736535911000565,0.0,0.35140128915824353,0,1,-0.4900416903208877
-1.4615987119476666,F,Married,High,-1.1319176422807302,-1.5579540466010575,0.0,0.35140128915824353,1,1,2.302488606426175
-0.47700354065315026,M,Divorced,Low,2.082812368961763,1.1321491419059484,-1.223521960580991,0.35140128915824353,0,1,1.2828791226264142
1.3609074457632804,F,Widowed,High,1.0544477125366913,0.7478486864049475,1.223521960580991,0.35140128915824353,0,1,0.5471406310402166
0.6388709868139684,M,Married,High,-0.32895985506522185,-0.7893531355990558,-1.223521960580991,-1.5078647910441039,0,0,1.1672747465135613
-0.34572418448054804,F,Widowed,Medium,1.648118472751734,0.7478486864049475,1.223521960580991,-1.5078647910441039,0,0,1.336326929452865
-0.5426432187394513,M,Divorced,High,0.16921099962533648,-0.02075222459705415,-1.223521960580991,0.35140128915824353,0,1,0.37300319709302365
1.6234661581084848,F,Widowed,Low,-1.2513941198305107,-1.1736535911000565,-1.223521960580991,-1.5078647910441039,0,0,-0.9727533799206386
0.1137535621235596,F,Married,Low,-1.1476581940849075,-1.5579540466010575,-1.223521960580991,-1.5078647910441039,1,0,2.1560175310077363
-0.7395622529983547,F,Married,High,0.6795056011874429,-0.02075222459705415,1.223521960580991,2.210667369360591,0,1,1.322695431531577
1.0327090553317748,F,Divorced,Low,0.14447584679020056,-0.02075222459705415,0.0,0.35140128915824353,0,1,0.3269694305329424
-1.5928780681202688,F,Widowed,High,1.3454853678832939,1.1321491419059484,1.223521960580991,0.35140128915824353,0,1,0.42524496749506474
0.7045106649002695,F,Married,Medium,-1.6987265141759074,-1.5579540466010575,1.223521960580991,0.35140128915824353,0,1,-2.9718566678713487
-1.002120965343559,M,Single,Medium,-1.1138065254458034,-1.5579540466010575,-1.223521960580991,-1.5078647910441039,0,0,2.47101857874498
-0.21444482830794587,F,Widowed,Medium,-0.0999903652665894,1.1321491419059484,0.0,0.35140128915824353,0,1,-1.256084154250927
1.163988411504377,M,Single,Medium,-1.2636804197327385,-1.5579540466010575,1.223521960580991,0.35140128915824353,0,1,1.0763920912840477
0.9670693772454738,F,Married,High,0.2461663135664138,0.7478486864049475,0.0,0.35140128915824353,0,1,-0.5273347315295904
-0.9364812872572579,M,Married,Low,0.6340720291123904,-0.02075222459705415,-1.223521960580991,0.35140128915824353,0,1,1.2381405284414841
-1.5272383900339677,F,Divorced,High,0.6589832810640961,0.7478486864049475,0.0,0.35140128915824353,0,1,0.021436601563219082
1.689105836194786,M,Divorced,Low,0.8344457315972373,1.1321491419059484,1.223521960580991,-1.5078647910441039,0,0,-0.1691792785501175
-0.6082828968257524,F,Widowed,High,-0.7642091407967404,0.7478486864049475,0.0,0.35140128915824353,0,1,-1.8704604474517061
0.4419519525550651,M,Married,Low,1.5518464403315202,0.7478486864049475,0.0,0.35140128915824353,0,1,1.2083493129051839
-1.6585177462065699,F,Married,Low,0.2766314607330188,0.7478486864049475,0.0,0.35140128915824353,0,1,-0.48683639754679353
0.8357900210728716,M,Married,High,-1.68150943900972,-1.5579540466010575,1.223521960580991,2.210667369360591,0,1,-2.8116460509549674
-0.41136386256684915,M,Married,Medium,1.0647969221566498,1.1321491419059484,1.223521960580991,0.35140128915824353,1,1,0.09875753701470064
1.3609074457632804,M,Single,High,0.970936093024855,0.36354823090394667,-1.223521960580991,0.35140128915824353,0,1,1.0315179924467293
1.098348733418076,F,Married,Medium,-1.139489904293239,-0.7893531355990558,1.223521960580991,0.35140128915824353,0,1,-1.3468092459311514
1.689105836194786,M,Divorced,High,-0.27389501592238075,-0.7893531355990558,1.223521960580991,0.35140128915824353,0,1,1.3380736339421193
0.9670693772454738,F,Widowed,Low,-0.4220756494730666,-0.02075222459705415,-1.223521960580991,-1.5078647910441039,1,0,-0.7274206311367253
-0.8052019310846557,F,Widowed,Medium,-1.4707458886472449,-1.5579540466010575,0.0,0.35140128915824353,0,1,-0.8504210402531732
0.31067259638246286,F,Widowed,Low,-0.0346440469332401,-0.02075222459705415,-1.223521960580991,-1.5078647910441039,0,0,-0.006384619425406982
-0.08316547213534368,F,Single,Low,1.4755413385131622,1.1321491419059484,-1.223521960580991,-1.5078647910441039,0,0,0.5765217311667972
-1.5272383900339677,M,Married,Low,-0.18984155297494457,-0.40505268009805495,1.223521960580991,0.35140128915824353,1,1,0.41503484950118047
-1.4615987119476666,F,Widowed,High,1.2159983328608048,1.5164495974069492,-1.223521960580991,0.35140128915824353,0,1,-0.10435413296068903
0.31067259638246286,M,Divorced,Low,0.24552964752958387,0.7478486864049475,-1.223521960580991,0.35140128915824353,1,1,-0.5281810728800537
0.5732313087276673,F,Single,High,1.7144401092691632,0.7478486864049475,-1.223521960580991,-1.5078647910441039,0,0,1.4244904880032312
1.163988411504377,M,Married,Medium,0.9559270298587375,0.36354823090394667,1.223521960580991,0.35140128915824353,0,1,1.0082406040985326
-0.8052019310846557,F,Married,Low,-0.895375890469589,-0.7893531355990558,-1.223521960580991,-1.5078647910441039,0,0,-0.5896218534711171
1.4921868019358826,F,Married,Medium,0.7238825785630756,0.7478486864049475,-1.223521960580991,0.35140128915824353,1,1,0.10770939752212517
0.9670693772454738,M,Married,Medium,-0.06525820104463496,0.7478486864049475,1.223521960580991,0.35140128915824353,0,1,-0.941321702745462
-1.1334003215161612,F,Single,High,-0.4474203761732525,0.36354823090394667,0.0,0.35140128915824353,1,1,-1.1681952064578922
-0.41136386256684915,F,Divorced,Medium,-1.1341933847102499,-1.5579540466010575,-1.223521960580991,0.35140128915824353,0,1,2.2813120654018224
0.376312274468764,F,Married,High,-0.7117722423165591,-0.7893531355990558,0.0,0.35140128915824353,0,1,-0.02012416092335005
-1.1334003215161612,F,Single,High,-1.157506198526936,-1.1736535911000565,0.0,0.35140128915824353,0,1,-0.5359241958736514
0.048113884037258504,F,Single,Medium,0.9737672249758647,0.7478486864049475,0.0,0.35140128915824353,0,1,0.4398893739474922
-1.5272383900339677,F,Divorced,Medium,-0.7469243352011032,-1.1736535911000565,0.0,0.35140128915824353,0,1,1.3743762756981521
-1.4615987119476666,F,Single,Medium,0.30421129160505445,-0.02075222459705415,1.223521960580991,-1.5078647910441039,0,0,0.6242477302462353
1.2296280895906782,F,Single,High,-0.17831383388255648,-0.7893531355990558,-1.223521960580991,-1.5078647910441039,1,0,1.6345452082830547
-0.7395622529983547,M,Widowed,High,-1.5847362014115758,-1.1736535911000565,0.0,0.35140128915824353,0,1,-2.523682908275602
0.4419519525550651,F,Widowed,Medium,0.024132419743460396,0.36354823090394667,1.223521960580991,-1.5078647910441039,0,0,-0.4368692445543834
-1.3959590338613654,M,Divorced,High,-1.0920921497641367,-0.7893531355990558,0.0,0.35140128915824353,0,1,-1.1997919502085135
-1.4615987119476666,F,Widowed,Medium,-1.0211242057864385,-1.1736535911000565,1.223521960580991,-1.5078647910441039,0,0,0.0986157298203409
1.2952677676769793,M,Single,High,0.678896027322393,0.36354823090394667,1.223521960580991,0.35140128915824353,0,1,0.5785963178990935
-0.9364812872572579,M,Single,High,-0.9382086140537621,-0.7893531355990558,1.223521960580991,0.35140128915824353,0,1,-0.7224794382310434
-0.21444482830794587,M,Divorced,Low,0.20440373076755075,0.7478486864049475,-1.223521960580991,0.35140128915824353,1,1,-0.5828511226674123
-0.8052019310846557,F,Single,Low,0.9151397652439544,0.7478486864049475,1.223521960580991,0.35140128915824353,0,1,0.3619539406537867
1.2952677676769793,F,Divorced,Medium,-0.1280714013165548,-0.7893531355990558,1.223521960580991,0.35140128915824353,0,1,1.7903860627658392
-0.9364812872572579,M,Widowed,Low,-1.3501857242262645,-1.5579540466010575,1.223521960580991,0.35140128915824353,0,1,0.27143143067978914
-0.6082828968257524,F,Widowed,High,0.16512008168655717,-0.02075222459705415,0.0,0.35140128915824353,0,1,0.36538972639141065
-0.08316547213534368,F,Married,Medium,0.6023064577003455,0.36354823090394667,1.223521960580991,0.35140128915824353,0,1,0.45981441020892605
0.24503291829616178,M,Widowed,Low,1.1745608561233014,1.1321491419059484,1.223521960580991,2.210667369360591,0,1,0.22643128100304008
-0.280084506394247,F,Married,Medium,-0.46279518365839983,-0.40505268009805495,1.223521960580991,0.35140128915824353,1,1,-0.21994625413081953
1.3609074457632804,M,Married,Medium,0.2630311904994611,0.7478486864049475,0.0,0.35140128915824353,0,1,-0.5049156893737069
-0.01752579404904259,M,Married,High,0.004300950000503513,0.36354823090394667,1.223521960580991,0.35140128915824353,0,1,-0.46762564937546686
-0.6082828968257524,F,Single,Low,0.5892344848164975,0.36354823090394667,1.223521960580991,-1.5078647910441039,0,0,0.43954123353382646
-0.41136386256684915,M,Married,High,-0.42059912611105693,-0.7893531355990558,1.223521960580991,0.35140128915824353,1,1,0.8830301035973996
0.5075916306413661,F,Widowed,Medium,-1.260998294726519,-1.5579540466010575,1.223521960580991,-1.5078647910441039,0,0,1.1013501574913207
0.9670693772454738,F,Divorced,Medium,0.6784219143162431,0.36354823090394667,1.223521960580991,-1.5078647910441039,0,0,0.5778610213357486
0.4419519525550651,F,Widowed,Medium,-1.1012086655681053,-1.1736535911000565,1.223521960580991,0.35140128915824353,0,1,-0.27399055153671953
0.7045106649002695,F,Divorced,Low,-0.7113116753962992,-0.40505268009805495,0.0,0.35140128915824353,0,1,-0.7980784291795878
